service_category,provider_id,provider_name,payer,total_claims,total_paid,total_allowed,denial_rate,avg_paid_per_claim,benchmark_total,paid_share,benchmark_variance_amount,benchmark_variance_pct
Professional,PRV017,Provider Group 17,Managed Medicaid,30,7513.62,10245.44,0.13333333333333333,250.454,11822.83,0.0003465642076102322,-1577.3899999999994,-0.13341898682464345
Imaging,PRV033,Provider Group 33,Commercial,13,7507.42,8369.41,0.0,577.4938461538461,6512.93,0.00034627823386027104,1856.4799999999996,0.285045286837107
Imaging,PRV004,Provider Group 04,Medicare Advantage,10,7437.35,8939.34,0.1,743.735,8833.93,0.0003430462692377257,105.40999999999985,0.011932401547216228
Imaging,PRV034,Provider Group 34,Commercial,11,7393.02,8772.31,0.09090909090909091,672.0927272727273,7326.96,0.0003410015569255032,1445.3499999999995,0.19726462270846293
Emergency,PRV030,Provider Group 30,Exchange,6,7375.32,8812.91,0.0,1229.22,7650.36,0.00034018514799416235,1162.5500000000002,0.1519601691946523
Imaging,PRV012,Provider Group 12,Medicare Advantage,14,7365.59,9324.43,0.07142857142857142,526.1135714285714,8995.35,0.0003397363537059168,329.0799999999999,0.036583345839794994
Pharmacy,PRV007,Provider Group 07,Commercial,37,7296.32,8766.32,0.02702702702702703,197.19783783783782,6818.14,0.00033654128892207614,1948.1799999999994,0.2857348191735575
Professional,PRV013,Provider Group 13,Medicare Advantage,44,7278.13,8576.210000000001,0.045454545454545456,165.41204545454545,8150.0,0.0003357022788395287,426.21000000000095,0.05229570552147251
Imaging,PRV037,Provider Group 37,Commercial,16,7270.0199999999995,8418.66,0.0,454.37624999999997,6286.43,0.00033532820672466004,2132.2299999999996,0.33917978884676986
Imaging,PRV007,Provider Group 07,Medicare Advantage,11,7266.92,8236.95,0.0,660.6290909090909,6959.92,0.0003351852198496795,1277.0300000000007,0.1834834308440328
Imaging,PRV036,Provider Group 36,Medicare Advantage,14,7256.29,8246.7,0.0,518.3064285714286,7762.09,0.00033469491324289116,484.6100000000006,0.062432927214191095
Emergency,PRV008,Provider Group 08,Exchange,6,7253.43,10075.5,0.16666666666666666,1208.905,7209.29,0.000334562996319522,2866.21,0.39757174423556274
Professional,PRV004,Provider Group 04,Managed Medicaid,23,7236.87,8755.16,0.08695652173913043,314.64652173913043,9968.47,0.0003337991696583353,-1213.3099999999995,-0.12171476665927666
Professional,PRV005,Provider Group 05,Managed Medicaid,41,7228.05,8618.19,0.04878048780487805,176.2939024390244,10062.49,0.0003333923489366163,-1444.2999999999993,-0.1435330618962105
Pharmacy,PRV028,Provider Group 28,Commercial,38,7215.85,8424.44,0.02631578947368421,189.8907894736842,6371.08,0.0003328296263963701,2053.3600000000006,0.3222938654042958
Professional,PRV034,Provider Group 34,Managed Medicaid,32,7190.39,8058.55,0.0,224.6996875,9536.63,0.00033165528902959397,-1478.079999999999,-0.15498976053385727
Professional,PRV039,Provider Group 39,Managed Medicaid,36,7161.66,8394.97,0.027777777777777776,198.935,9758.48,0.0003303301235721125,-1363.5100000000002,-0.13972565399529438
Emergency,PRV029,Provider Group 29,Managed Medicaid,8,7113.78,9968.59,0.125,889.2225,11811.06,0.0003281216682256379,-1842.4699999999993,-0.15599531286776966
Pharmacy,PRV006,Provider Group 06,Commercial,33,7080.15,7855.29,0.0,214.54999999999998,6044.74,0.00032657049125609037,1810.5500000000002,0.29952487617333423
Imaging,PRV009,Provider Group 09,Medicare Advantage,10,7076.02,8753.56,0.1,707.6020000000001,8427.16,0.00032637999583877756,326.39999999999964,0.03873190968250272
Pharmacy,PRV014,Provider Group 14,Commercial,38,7046.28,8439.94,0.05263157894736842,185.42842105263156,6266.44,0.00032500824433493136,2173.500000000001,0.3468476519363468
Pharmacy,PRV032,Provider Group 32,Commercial,39,7043.46,7840.56,0.0,180.60153846153847,6013.63,0.0003248781724034974,1826.9300000000003,0.30379820507746574
Emergency,PRV003,Provider Group 03,Managed Medicaid,8,6985.96,7933.1900000000005,0.0,873.245,9321.44,0.00032222599649659925,-1388.25,-0.14893085188554558
Emergency,PRV024,Provider Group 24,Managed Medicaid,5,6974.889999999999,7928.04,0.0,1394.9779999999998,9336.87,0.00032171539497852334,-1408.8300000000008,-0.15088889531502533
Pharmacy,PRV013,Provider Group 13,Commercial,47,6941.2300000000005,8250.08,0.0425531914893617,147.6857446808511,6409.81,0.0003201628342650244,1840.2699999999995,0.2871021137912043
Pharmacy,PRV016,Provider Group 16,Commercial,35,6925.49,7841.91,0.0,197.87114285714284,6005.94,0.00031943682993850993,1835.9700000000003,0.30569236455908655
Pharmacy,PRV034,Provider Group 34,Commercial,35,6847.72,7733.12,0.0,195.64914285714286,5973.34,0.0003158497043684322,1759.7799999999997,0.29460569798471203
Emergency,PRV015,Provider Group 15,Commercial,11,6845.17,13980.12,0.36363636363636365,622.2881818181818,11301.09,0.00031573208613256104,2679.0300000000007,0.23705943408998606
Professional,PRV017,Provider Group 17,Medicare Advantage,28,6807.35,9404.710000000001,0.14285714285714285,243.11964285714288,9661.59,0.00031398764625779777,-256.8799999999992,-0.02658775625958038
Pharmacy,PRV008,Provider Group 08,Commercial,28,6754.8099999999995,7752.29,0.0,241.24321428571426,6000.39,0.0003115642493508685,1751.8999999999996,0.291964355650216
Emergency,PRV021,Provider Group 21,Medicare Advantage,10,6746.900000000001,9923.85,0.2,674.69,10101.58,0.00031119940219567614,-177.72999999999956,-0.01759427733087295
Emergency,PRV009,Provider Group 09,Exchange,7,6728.3,8641.44,0.14285714285714285,961.1857142857143,6870.9400000000005,0.0003103414809457925,1770.5,0.2576794441517463
Pharmacy,PRV033,Provider Group 33,Commercial,33,6721.0,7679.56,0.0,203.66666666666666,6032.8099999999995,0.00031000476991761237,1646.750000000001,0.2729656660826383
Professional,PRV021,Provider Group 21,Medicare Advantage,39,6679.93,7723.13,0.02564102564102564,171.2802564102564,7266.09,0.00030811042444811137,457.03999999999996,0.06290040448164005
Emergency,PRV031,Provider Group 31,Managed Medicaid,9,6671.24,7500.03,0.0,741.2488888888888,9312.01,0.0003077095999501819,-1811.9800000000005,-0.19458527213780918
Pharmacy,PRV003,Provider Group 03,Commercial,35,6644.44,7708.41,0.05714285714285714,189.84114285714284,5869.39,0.0003064734553535754,1839.0199999999995,0.31332387181632154
Professional,PRV001,Provider Group 01,Managed Medicaid,30,6636.74,7475.29,0.0,221.22466666666665,8399.28,0.000306118294406043,-923.9900000000007,-0.11000823880142115
Emergency,PRV012,Provider Group 12,Managed Medicaid,7,6619.72,8336.54,0.14285714285714285,945.6742857142857,10436.76,0.00030533325033760115,-2100.2199999999993,-0.20123294968936714
Emergency,PRV016,Provider Group 16,Managed Medicaid,7,6593.0599999999995,7495.29,0.0,941.8657142857143,8599.93,0.00030410356321276794,-1104.6400000000003,-0.128447557131279
Professional,PRV011,Provider Group 11,Medicare Advantage,28,6574.6,7920.0199999999995,0.03571428571428571,234.80714285714288,7463.1,0.0003032520994346577,456.91999999999916,0.061223888196593794
Professional,PRV037,Provider Group 37,Medicare Advantage,33,6547.15,7658.42,0.06060606060606061,198.39848484848483,7363.15,0.00030198597371910367,295.27000000000044,0.04010104371091183
Emergency,PRV013,Provider Group 13,Managed Medicaid,9,6510.36,7501.55,0.0,723.3733333333333,9070.71,0.00030028904238667265,-1569.159999999999,-0.17299197086005386
Emergency,PRV006,Provider Group 06,Medicare Advantage,7,6471.67,9112.22,0.14285714285714285,924.5242857142857,8794.25,0.00029850447393731805,317.96999999999935,0.036156579583250345
Professional,PRV026,Provider Group 26,Managed Medicaid,29,6429.18,8116.27,0.10344827586206896,221.69586206896554,9362.8,0.00029654463125411624,-1246.5299999999988,-0.13313645490665174
Emergency,PRV005,Provider Group 05,Medicare Advantage,7,6409.12,10235.51,0.14285714285714285,915.5885714285714,8344.44,0.00029561936779859665,1891.0699999999997,0.22662635239752454
Professional,PRV014,Provider Group 14,Medicare Advantage,30,6407.13,7060.18,0.0,213.571,6586.96,0.00029552757944981877,473.22000000000025,0.0718419422616807
Professional,PRV023,Provider Group 23,Medicare Advantage,27,6404.0,7605.72,0.037037037037037035,237.1851851851852,7033.67,0.00029538320883088675,572.0500000000002,0.08133023016433813
Pharmacy,PRV009,Provider Group 09,Commercial,33,6382.63,7518.37,0.030303030303030304,193.4130303030303,5646.3,0.00029439752188948823,1872.0699999999997,0.33155694879832803
Pharmacy,PRV022,Provider Group 22,Commercial,33,6360.83,7297.13,0.0,192.75242424242424,5720.85,0.00029339200128478593,1576.2799999999997,0.2755324820612321
Emergency,PRV002,Provider Group 02,Medicare Advantage,9,6359.42,11358.84,0.2222222222222222,706.6022222222223,9757.5,0.000293326965319069,1601.3400000000001,0.1641137586471945
Emergency,PRV019,Provider Group 19,Exchange,4,6270.71,7008.469999999999,0.0,1567.6775,6097.54,0.00028923523445470483,910.9299999999994,0.14939303391203657
Emergency,PRV038,Provider Group 38,Exchange,6,6266.76,8041.23,0.16666666666666666,1044.46,7721.84,0.0002890530415011005,319.3899999999994,0.04136190338054135
Professional,PRV002,Provider Group 02,Managed Medicaid,30,6246.11,7411.83,0.03333333333333333,208.20366666666666,8272.99,0.0002881005644145362,-861.1599999999999,-0.10409295792694055
Professional,PRV016,Provider Group 16,Medicare Advantage,27,6214.01,7112.78,0.0,230.14851851851853,6356.01,0.0002866199583865113,756.7699999999995,0.11906368932710923
Pharmacy,PRV012,Provider Group 12,Commercial,30,6199.85,7111.09,0.0,206.6616666666667,5401.94,0.00028596683124143866,1709.1500000000005,0.3163955912135271
Professional,PRV035,Provider Group 35,Managed Medicaid,30,6182.61,7119.09,0.0,206.087,8182.02,0.000285171639717353,-1062.9300000000003,-0.1299104622085989
Imaging,PRV038,Provider Group 38,Medicare Advantage,9,6127.91,7818.33,0.1111111111111111,680.8788888888889,7490.43,0.00028264861324592115,327.89999999999964,0.04377585799480132
Imaging,PRV013,Provider Group 13,Commercial,17,6097.21,8068.69,0.058823529411764705,358.6594117647059,6314.89,0.0002812325819356294,1753.7999999999993,0.27772455260503337
Outpatient,PRV004,Provider Group 04,Exchange,4,6076.74,6845.51,0.0,1519.185,5796.54,0.0002802884073127737,1048.9700000000003,0.18096485144586258
Pharmacy,PRV002,Provider Group 02,Commercial,28,6067.16,7491.25,0.03571428571428571,216.68428571428572,5793.1,0.00027984653174428526,1698.1499999999996,0.2931332101983393
Pharmacy,PRV023,Provider Group 23,Commercial,30,6043.14,7551.37,0.06666666666666667,201.43800000000002,5675.67,0.00027873861408717754,1875.6999999999998,0.3304808066712828
Pharmacy,PRV015,Provider Group 15,Commercial,40,6036.68,7129.4,0.025,150.917,5336.73,0.0002784406478896373,1792.67,0.3359116912416405
Pharmacy,PRV027,Provider Group 27,Commercial,28,6001.25,7363.74,0.07142857142857142,214.33035714285714,5962.55,0.0002768064462830042,1401.1899999999996,0.2349984486503257
Pharmacy,PRV019,Provider Group 19,Commercial,32,5978.62,6911.12,0.03125,186.831875,5070.34,0.00027576264209564584,1840.7799999999997,0.3630486318471739
Inpatient,PRV028,Provider Group 28,Exchange,1,5943.62,6371.3,0.0,5943.62,5180.71,0.0002741482741523165,1190.5900000000001,0.22981212999762585
Imaging,PRV008,Provider Group 08,Managed Medicaid,8,5928.44,6834.04,0.0,741.055,7768.13,0.0002734480997128954,-934.0900000000001,-0.12024644283759414
Emergency,PRV015,Provider Group 15,Managed Medicaid,6,5877.6,8273.67,0.16666666666666666,979.6,9909.19,0.0002711031149632136,-1635.5200000000004,-0.16505082655595466
Inpatient,PRV006,Provider Group 06,Exchange,2,5870.65,6764.92,0.0,2935.325,6374.87,0.00027078254761446675,390.0500000000002,0.06118556143105666
Professional,PRV035,Provider Group 35,Medicare Advantage,27,5840.71,6650.77,0.0,216.3225925925926,6336.01,0.00026940157115094447,314.7600000000002,0.04967795189717191
Emergency,PRV019,Provider Group 19,Managed Medicaid,6,5838.14,6519.5,0.0,973.0233333333334,6282.4,0.00026928303041910575,237.10000000000036,0.03774035400483897
Pharmacy,PRV010,Provider Group 10,Commercial,30,5822.87,6640.75,0.0,194.09566666666666,5002.49,0.00026857870474783035,1638.2600000000002,0.32748891052255985
Emergency,PRV028,Provider Group 28,Exchange,4,5808.29,7030.0599999999995,0.0,1452.0725,6177.35,0.0002679062051874377,852.7099999999991,0.13803815551976156
Imaging,PRV001,Provider Group 01,Medicare Advantage,11,5807.52,6579.4400000000005,0.0,527.9563636363637,6651.25,0.00026787068909268447,-71.80999999999949,-0.010796466829543242
Imaging,PRV012,Provider Group 12,Commercial,10,5800.83,6734.65,0.0,580.083,5125.73,0.00026756211419151665,1608.92,0.313890899442616
Imaging,PRV025,Provider Group 25,Commercial,9,5800.52,6530.18,0.0,644.5022222222223,5349.03,0.0002675478155040186,1181.1500000000005,0.22081573668496915
Imaging,PRV021,Provider Group 21,Commercial,15,5792.01,6639.8,0.0,386.134,5239.28,0.00026715529346979766,1400.5200000000004,0.26731153899009036
Professional,PRV004,Provider Group 04,Exchange,16,5760.41,6607.99,0.0,360.025625,5497.92,0.0002656977498409632,1110.0699999999997,0.20190726674815196
Emergency,PRV014,Provider Group 14,Managed Medicaid,8,5751.9400000000005,7250.03,0.125,718.9925000000001,7332.1,0.0002653070727986775,-82.07000000000062,-0.011193246136850372
Imaging,PRV011,Provider Group 11,Medicare Advantage,11,5735.8,7327.48,0.18181818181818182,521.4363636363637,6540.55,0.0002645626185528108,786.9299999999994,0.1203155697915312
Imaging,PRV028,Provider Group 28,Medicare Advantage,12,5722.5199999999995,6435.81,0.0,476.8766666666666,5903.46,0.0002639500812303132,532.3500000000004,0.09017593072537128
Pharmacy,PRV039,Provider Group 39,Commercial,26,5710.94,6673.17,0.038461538461538464,219.65153846153845,5030.06,0.00026341595606506313,1643.1099999999997,0.3266581313145369
Imaging,PRV040,Provider Group 40,Medicare Advantage,12,5693.05,6476.64,0.08333333333333333,474.42083333333335,6160.23,0.00026259078342202993,316.41000000000076,0.05136334195314149
Emergency,PRV032,Provider Group 32,Exchange,4,5678.389999999999,6537.93,0.0,1419.5974999999999,4883.68,0.0002619145938777668,1654.25,0.33873021983422336
Emergency,PRV008,Provider Group 08,Managed Medicaid,6,5665.17,7746.219999999999,0.16666666666666666,944.195,8357.32,0.0002613048240431722,-611.1000000000004,-0.07312152699669276
Professional,PRV029,Provider Group 29,Managed Medicaid,32,5564.68,6913.99,0.0625,173.89625,9022.51,0.0002566697430538818,-2108.5200000000004,-0.2336955015843707
Imaging,PRV010,Provider Group 10,Medicare Advantage,10,5521.47,6256.33,0.0,552.147,6110.65,0.00025467669051584574,145.6800000000003,0.023840344316889413
Professional,PRV008,Provider Group 08,Managed Medicaid,27,5516.15,6503.55,0.07407407407407407,204.30185185185184,7765.28,0.0002544313065884597,-1261.7299999999996,-0.1624835163703047
Emergency,PRV037,Provider Group 37,Managed Medicaid,5,5515.98,6440.46,0.0,1103.196,7440.38,0.0002544234653727349,-999.9200000000001,-0.13439098540665934
Professional,PRV020,Provider Group 20,Managed Medicaid,26,5468.43,6342.4800000000005,0.038461538461538464,210.32423076923078,7334.78,0.0002522302312097261,-992.2999999999993,-0.13528694793845206
Emergency,PRV033,Provider Group 33,Managed Medicaid,9,5313.06,6767.599999999999,0.1111111111111111,590.34,8049.43,0.0002450638212852953,-1281.8300000000008,-0.15924481609256813
Professional,PRV007,Provider Group 07,Managed Medicaid,24,5302.1,6313.59,0.08333333333333333,220.92083333333335,7173.97,0.00024455829349504134,-860.3800000000001,-0.11993080539784806
Imaging,PRV022,Provider Group 22,Medicare Advantage,13,5281.54,6144.28,0.0,406.27230769230766,6200.29,0.00024360996764033127,-56.01000000000022,-0.00903344843547644
Professional,PRV003,Provider Group 03,Exchange,22,5278.3,6224.57,0.045454545454545456,239.9227272727273,5408.56,0.00024346052329357736,816.0099999999993,0.15087380005029052
Professional,PRV018,Provider Group 18,Managed Medicaid,25,5264.55,6432.07,0.04,210.582,7493.17,0.00024282630731584085,-1061.1000000000004,-0.14160895855826044
Pharmacy,PRV025,Provider Group 25,Medicare Advantage,26,5234.35,5994.82,0.0,201.32115384615386,5580.03,0.00024143333840473955,414.78999999999996,0.07433472579896523
Pharmacy,PRV029,Provider Group 29,Commercial,27,5234.18,6270.69,0.037037037037037035,193.85851851851854,5594.9400000000005,0.0002414254971890148,675.7499999999991,0.12077877510750769
Professional,PRV009,Provider Group 09,Managed Medicaid,28,5221.28,6050.4800000000005,0.0,186.4742857142857,7382.42,0.00024083048728990196,-1331.9399999999996,-0.18042051251486635
Emergency,PRV006,Provider Group 06,Exchange,6,5136.18,8977.73,0.16666666666666666,856.0300000000001,8430.82,0.0002369052669476927,546.9099999999999,0.0648703210363879
Emergency,PRV032,Provider Group 32,Managed Medicaid,7,5124.27,6585.49,0.14285714285714285,732.0385714285715,8107.09,0.0002363559205989769,-1521.6000000000004,-0.18768756730220096
Professional,PRV015,Provider Group 15,Managed Medicaid,30,5115.0,5965.12,0.03333333333333333,170.5,6975.21,0.00023592834371798652,-1010.0900000000001,-0.14481141069587872
Professional,PRV006,Provider Group 06,Managed Medicaid,29,5087.43,6415.02,0.034482758620689655,175.4286206896552,7145.93,0.00023465668302662682,-730.9099999999999,-0.10228339768231705
Outpatient,PRV033,Provider Group 33,Exchange,7,5063.69,5560.36,0.0,723.3842857142856,4754.31,0.0002335616803130657,806.0499999999993,0.1695409007826581
Inpatient,PRV037,Provider Group 37,Exchange,1,5019.81,5987.39,0.0,5019.81,5250.84,0.00023153772416011455,736.5500000000002,0.14027279444812643
Professional,PRV031,Provider Group 31,Managed Medicaid,34,5012.78,5951.8099999999995,0.08823529411764706,147.43470588235294,7028.05,0.00023121346682749726,-1076.2400000000007,-0.1531349378561622
Professional,PRV010,Provider Group 10,Managed Medicaid,21,4998.85,5662.03,0.0,238.0404761904762,6374.96,0.0002305709483860522,-712.9300000000003,-0.11183285855911257
Emergency,PRV021,Provider Group 21,Exchange,5,4982.2,5461.320000000001,0.0,996.4399999999999,5119.66,0.0002298029704930112,341.66000000000076,0.06673490036447748
Imaging,PRV009,Provider Group 09,Exchange,8,4971.57,6601.95,0.125,621.44625,5401.17,0.0002293126638862229,1200.7799999999997,0.22231849765884054
Professional,PRV038,Provider Group 38,Exchange,21,4970.6900000000005,5825.25,0.047619047619047616,236.69952380952384,4602.23,0.0002292720740636478,1223.0200000000004,0.26574508444819156
Imaging,PRV008,Provider Group 08,Medicare Advantage,10,4885.62,5532.62,0.0,488.562,5381.63,0.00022534823746538988,150.98999999999978,0.02805655535590514
Emergency,PRV027,Provider Group 27,Exchange,4,4865.27,5367.79,0.0,1216.3175,4394.13,0.00022440959781833985,973.6599999999999,0.22158197413367375
Imaging,PRV026,Provider Group 26,Medicare Advantage,10,4856.98,5525.06,0.0,485.698,5169.24,0.00022402722323976268,355.8200000000006,0.06883410327243475
Emergency,PRV018,Provider Group 18,Exchange,4,4841.48,7937.03,0.25,1210.37,6019.5,0.0002233122888648597,1917.5299999999997,0.31855303596644235
Professional,PRV034,Provider Group 34,Exchange,14,4819.99,5348.34,0.0,344.28499999999997,4976.98,0.00022232106694765547,371.3600000000006,0.07461552989965815
Pharmacy,PRV004,Provider Group 04,Medicare Advantage,21,4814.49,5808.59,0.047619047619047616,229.26142857142855,5307.6,0.00022206738055656087,500.9899999999998,0.09439106187353978
Professional,PRV011,Provider Group 11,Managed Medicaid,24,4795.8,5749.26,0.08333333333333333,199.82500000000002,6777.29,0.00022120530807482304,-1028.0299999999997,-0.15168747390181028
Imaging,PRV005,Provider Group 05,Medicare Advantage,7,4783.75,5646.200000000001,0.0,683.3928571428571,5028.74,0.00022064950425433393,617.460000000001,0.12278622477996495
Professional,PRV033,Provider Group 33,Managed Medicaid,26,4776.62,5383.85,0.0,183.71615384615384,6591.5,0.00022032063444187854,-1207.6499999999996,-0.18321322915876503
Professional,PRV010,Provider Group 10,Exchange,16,4729.9400000000005,5307.14,0.0,295.62125000000003,4871.22,0.00021816752885346104,435.9200000000001,0.08948887547677996
Professional,PRV025,Provider Group 25,Exchange,14,4713.97,5304.24,0.0,336.71214285714285,4424.84,0.00021743091582331905,879.3999999999996,0.19874164941557199
Professional,PRV028,Provider Group 28,Exchange,18,4712.3,5231.78,0.0,261.7944444444445,4159.7699999999995,0.00021735388741002306,1072.0100000000002,0.2577089598703775
Imaging,PRV027,Provider Group 27,Medicare Advantage,9,4707.26,5451.25,0.0,523.0288888888889,5384.3,0.00021712141842618362,66.94999999999982,0.012434299723269471
Imaging,PRV023,Provider Group 23,Medicare Advantage,9,4698.05,5472.19,0.0,522.0055555555556,5642.44,0.00021669660903309612,-170.25,-0.03017311659494829
Imaging,PRV015,Provider Group 15,Medicare Advantage,10,4686.610000000001,5414.21,0.0,468.66100000000006,4752.07,0.00021616894133961935,662.1400000000003,0.1393371730635282
Professional,PRV036,Provider Group 36,Exchange,18,4661.68,5630.72,0.05555555555555555,258.9822222222222,4991.05,0.00021501905011598503,639.6700000000001,0.12816341250839003
Professional,PRV002,Provider Group 02,Exchange,18,4642.55,5305.1,0.0,257.9194444444445,4862.93,0.0002141366827229596,442.1700000000001,0.09092666355468823
Emergency,PRV029,Provider Group 29,Exchange,4,4641.71,5313.97,0.0,1160.4275,3902.33,0.0002140979378923197,1411.6400000000003,0.3617428561910449
Imaging,PRV018,Provider Group 18,Managed Medicaid,10,4633.49,6659.53,0.1,463.349,7714.3,0.0002137187920496292,-1054.7700000000004,-0.1367291912422385
Professional,PRV008,Provider Group 08,Exchange,19,4629.78,5255.84,0.0,243.67263157894735,4678.29,0.00021354766904763627,577.5500000000002,0.12345322756819269
Imaging,PRV003,Provider Group 03,Managed Medicaid,11,4626.43,5312.23,0.0,420.5845454545455,5918.84,0.0002133931509730605,-606.6100000000006,-0.10248798751106646
Imaging,PRV014,Provider Group 14,Medicare Advantage,13,4574.08,5815.15,0.07692307692307693,351.8523076923077,5644.6,0.0002109785177778236,170.54999999999927,0.03021471849200993
Emergency,PRV009,Provider Group 09,Medicare Advantage,6,4573.6,9392.84,0.3333333333333333,762.2666666666668,8259.37,0.00021095637787460082,1133.4699999999993,0.13723443797771492
Imaging,PRV003,Provider Group 03,Exchange,8,4569.29,5003.9400000000005,0.0,571.16125,4398.400000000001,0.0002107575799935794,605.54,0.13767279010549288
Professional,PRV006,Provider Group 06,Exchange,17,4566.58,6742.93,0.23529411764705882,268.6223529411765,6174.0,0.00021063258178996732,568.9300000000003,0.09214933592484617
Imaging,PRV027,Provider Group 27,Exchange,7,4557.75,5304.53,0.0,651.1071428571429,4854.46,0.00021022529982026454,450.0699999999997,0.09271268071010982
Professional,PRV027,Provider Group 27,Exchange,20,4514.93,5168.17,0.0,225.74650000000003,4549.21,0.00020825023595359707,618.96,0.13605878822916506
Emergency,PRV003,Provider Group 03,Exchange,4,4507.45,5150.15,0.0,1126.8625,4376.59,0.00020790522246170835,773.5599999999995,0.17674947847525116
Professional,PRV012,Provider Group 12,Exchange,16,4452.09,5351.72,0.0625,278.255625,4676.97,0.0002053517536233452,674.75,0.1442707564940549
Emergency,PRV020,Provider Group 20,Exchange,5,4421.85,7940.43,0.4,884.3700000000001,5712.65,0.00020395693972030866,2227.7800000000007,0.3899731298084078
Professional,PRV024,Provider Group 24,Exchange,17,4364.45,5525.75,0.11764705882352941,256.7323529411765,5007.389999999999,0.00020130937629324853,518.3600000000006,0.10351899891959697
Professional,PRV005,Provider Group 05,Exchange,19,4351.45,5274.27,0.05263157894736842,229.0236842105263,4800.45,0.00020070975391429764,473.8200000000006,0.09870324657063413
Professional,PRV027,Provider Group 27,Managed Medicaid,23,4346.72,5102.32,0.043478260869565216,188.98782608695655,5887.3,0.00020049158361795628,-784.9800000000005,-0.13333446571433433
Professional,PRV038,Provider Group 38,Managed Medicaid,27,4288.81,5610.85,0.1111111111111111,158.84481481481484,6391.76,0.00019782049654372197,-780.9099999999999,-0.12217448715220844
Emergency,PRV034,Provider Group 34,Exchange,4,4270.27,5962.049999999999,0.25,1067.5675,5430.68,0.00019696534278174123,531.369999999999,0.09784594194465498
Professional,PRV018,Provider Group 18,Exchange,14,4217.65,4874.13,0.0,301.26071428571424,4513.28,0.0001945382558909415,360.85000000000036,0.07995293888258659
Emergency,PRV030,Provider Group 30,Managed Medicaid,6,4213.9,7606.280000000001,0.16666666666666666,702.3166666666666,9390.82,0.00019436528789701336,-1784.539999999999,-0.190030263597854
Imaging,PRV020,Provider Group 20,Exchange,6,4211.15,4570.81,0.0,701.8583333333332,3933.42,0.00019423844470146606,637.3900000000003,0.16204473460754262
Professional,PRV019,Provider Group 19,Managed Medicaid,27,4203.7,4922.53,0.037037037037037035,155.69259259259258,5784.53,0.00019389481495352882,-862.0,-0.14901815704992455
Imaging,PRV032,Provider Group 32,Medicare Advantage,11,4186.96,5969.87,0.18181818181818182,380.63272727272727,5628.2699999999995,0.0001931226858286336,341.60000000000036,0.060693605672791175
Imaging,PRV017,Provider Group 17,Managed Medicaid,10,4183.25,5175.84,0.1,418.325,5847.74,0.0001929515628266407,-671.8999999999996,-0.11489908922079294
Imaging,PRV018,Provider Group 18,Medicare Advantage,8,4155.75,4608.9,0.0,519.46875,4417.83,0.00019168313087116764,191.0699999999997,0.04324974025709448
Pharmacy,PRV033,Provider Group 33,Medicare Advantage,23,4155.24,4694.29,0.0,180.66260869565215,4397.72,0.0001916596072239934,296.5699999999997,0.06743721746723295
Emergency,PRV009,Provider Group 09,Managed Medicaid,5,4152.15,4778.22,0.0,830.43,6127.9,0.00019151708159699662,-1349.6799999999994,-0.22025163596011677
Professional,PRV024,Provider Group 24,Managed Medicaid,26,4149.99,5130.18,0.07692307692307693,159.61499999999998,5870.17,0.000191417452032494,-739.9899999999998,-0.12605938158520108
Pharmacy,PRV030,Provider Group 30,Commercial,24,4134.92,4553.0599999999995,0.0,172.28833333333333,3702.94,0.0001907223513208948,850.1199999999994,0.2295797393422522
Imaging,PRV024,Provider Group 24,Medicare Advantage,7,4125.92,4630.41,0.0,589.4171428571428,4158.59,0.00019030722813546724,471.8199999999997,0.11345672451479942
Imaging,PRV039,Provider Group 39,Managed Medicaid,5,4111.33,4557.49,0.0,822.266,5019.91,0.00018963426732709082,-462.4200000000001,-0.09211718935200035
Professional,PRV015,Provider Group 15,Exchange,13,4108.54,5071.77,0.07692307692307693,316.04153846153844,4135.61,0.00018950557913960828,936.1600000000008,0.2263656389263013
Imaging,PRV012,Provider Group 12,Managed Medicaid,10,4048.96,4647.74,0.0,404.896,5668.67,0.00018675746365207795,-1020.9300000000003,-0.18010044684202825
Professional,PRV029,Provider Group 29,Exchange,15,4035.6,4693.06,0.0,269.04,4777.21,0.00018614123634570995,-84.14999999999964,-0.017614884001331245
Pharmacy,PRV026,Provider Group 26,Medicare Advantage,20,4034.02,4606.7,0.0,201.701,4412.45,0.0001860683591642682,194.25,0.04402316173554375
Imaging,PRV004,Provider Group 04,Exchange,5,4008.4,4710.54,0.0,801.6800000000001,3973.85,0.00018488664182975115,736.69,0.185384450847415
Imaging,PRV037,Provider Group 37,Medicare Advantage,7,4002.5,4900.48,0.14285714285714285,571.7857142857143,4521.12,0.00018461450551930422,379.3599999999997,0.08390841207488403
Professional,PRV001,Provider Group 01,Exchange,14,3993.94,4564.92,0.0,285.2814285714286,3816.77,0.00018421967724516425,748.1500000000001,0.19601652706345946
Imaging,PRV003,Provider Group 03,Medicare Advantage,10,3974.89,4482.47,0.0,397.489,4235.49,0.00018334099983600928,246.98000000000047,0.05831202529105262
Imaging,PRV023,Provider Group 23,Managed Medicaid,9,3948.14,4628.09,0.0,438.6822222222222,6048.35,0.00018210716147932184,-1420.2600000000002,-0.234817760215596
Emergency,PRV027,Provider Group 27,Managed Medicaid,6,3944.54,5101.07,0.16666666666666666,657.4233333333333,6118.87,0.00018194111220515085,-1017.8000000000002,-0.166337902259731
